NIN,FirstName,LastName,Sex,BirthDate,Wilaya,BloodGroup,Job,Generation,Parents
301973113013016266,Bahia,ZEMMOURI,F,1973-11-30,30,O-,Ouvrier du bâtiment,1,"['301947071202307092', '301946041247882743']"
011970012565040260,Dina,FALEK,F,1970-01-25,1,A-,Avocate,1,"['011932021779343480', '011934041813109123']"
451956061058185514,Marzouk,ABOUN,M,1956-06-10,45,O+,Maçon,1,[]
461968082594321197,Nawel,SALHI,F,1968-08-25,46,B-,Femme au foyer,1,[]
401969011537494553,Rachid,HAMIDI,M,1969-01-15,40,AB+,Commerçant,1,[]
491997051514239306,Dalila,SAIDI,F,1997-05-15,49,A-,Étudiant,1,[]
441983062025226234,Idir,TOUMI,M,1983-06-20,44,O+,Mécanicien,1,[]
101980102846762154,Fatima,HOUCH,F,1980-10-28,10,AB+,Couturière,1,[]
131994030833001348,Kamal,HOUARI,M,1994-03-08,13,B-,Étudiant,1,[]
521967050802370562,Anissa,RAHMANI,F,1967-05-08,52,AB-,Comptable,1,[]
101988071290152875,Farid,MOUSSAOUI,M,1988-07-12,10,O+,Chômeur,1,[]
441982111985776367,Fella,BERKANI,F,1982-11-19,44,A+,Artisane,1,[]
451970031428158768,Lamia,HADDAD,F,1970-03-14,45,B+,Artisane,1,[]
291992072428769517,Hana,BELAIDI,F,1992-07-24,29,AB-,Étudiant,1,[]
371968120210495386,Ibtissem,MERZOUK,F,1968-12-02,37,A+,Commerçant,1,[]
191970050671231963,Rabah,BOURAS,M,1970-05-06,19,A+,Artisan,1,[]
151986041964001972,Souad,BANALI,F,1986-04-19,15,AB+,Artisane,1,[]
051985052744680899,Katia,AMARA,F,1985-05-27,5,A-,Artisane,1,[]
581969111436906271,Dihia,MANSOURI,F,1969-11-14,58,O+,Ouvrier du bâtiment,1,[]
191975021458539862,Chabane,MOKHTARI,M,1975-02-14,19,A-,Artisan,1,[]
251966062490593930,Sabrina,MANSOURI,F,1966-06-24,25,A+,Couturière,1,[]
471955121720832233,Wafa,SADAOUI,F,1955-12-17,47,AB+,Comptable,1,[]
081973102010171723,Amer,ABBAS,M,1973-10-20,8,O-,Artisan,1,[]
451973062734058579,Wahid,CHERIF,M,1973-06-27,45,A+,Chômeur,1,[]
401990021441609810,Akli,BELAIDI,M,1990-02-14,40,A+,Étudiant,1,[]
451974071360123785,Safia,ABOUN,F,1974-07-13,45,A-,Femme au foyer,2,"['451956061058185514', '451956070630029910']"
451990032669275631,Riyad,ABOUN,M,1990-03-26,45,A-,Agriculteur,2,"['451956061058185514', '451956070630029910']"
451994020654922662,Fouzi,ABOUN,M,1994-02-06,45,A-,Chômeur,2,"['451956061058185514', '451956070630029910']"
142006061536896150,Faycel,AMARA,M,2006-06-15,14,O-,Étudiant,2,"['141971121051570966', '341975082267152834']"
142010020220889981,Fares,AMARA,M,2010-02-02,14,O-,Aucun,2,"['141971121051570966', '341975082267152834']"
142011072183801306,Ouahiba,AMARA,F,2011-07-21,14,O-,Aucun,2,"['141971121051570966', '341975082267152834']"
282003030113223382,Hocine,GHARSI,M,2003-03-01,28,B-,Étudiant,2,"['281978020138027107', '491992011939493124']"
282010091227199285,Teyeb,GHARSI,M,2010-09-12,28,O-,Aucun,2,"['281978020138027107', '491992011939493124']"
242005080150470324,Mustapha,FALEK,M,2005-08-01,24,B-,Étudiant,2,"['241965072295750778', '281961012445890276']"
242005091265857135,Douaa,FALEK,F,2005-09-12,24,A-,Étudiant,2,"['241965072295750778', '281961012445890276']"
242005121004233717,Katia,FALEK,F,2005-12-10,24,O-,Étudiant,2,"['241965072295750778', '281961012445890276']"
272019081248888198,Hanane,HADDAD,F,2019-08-12,27,B-,Aucun,2,"['271993010941305749', '511954080278145031']"
272020111209760287,Naïma,HADDAD,F,2020-11-12,27,O-,Aucun,2,"['271993010941305749', '511954080278145031']"
272020120783575851,Dahbia,HADDAD,F,2020-12-07,27,O+,Aucun,2,"['271993010941305749', '511954080278145031']"
511991090563720698,Fethi,ZITOUNI,M,1991-09-05,51,B-,Étudiant,2,"['511970050119609409', '431961092781683762']"
512002060138418071,Kamel,ZITOUNI,M,2002-06-01,51,A-,Étudiant,2,"['511970050119609409', '431961092781683762']"
512007041666895933,Fatma El Zahra,ZITOUNI,F,2007-04-16,51,B-,Étudiant,2,"['511970050119609409', '431961092781683762']"
352018091559602470,Mustapha,ABOUNE,M,2018-09-15,35,B-,Aucun,2,"['351981030549208291', '021989110595671700']"
352020081093269702,Amina,ABOUNE,F,2020-08-10,35,B-,Aucun,2,"['351981030549208291', '021989110595671700']"
242006020671837254,Rachid,ZEKRI,M,2006-02-06,24,B+,Étudiant,2,"['241980100434678419', '041999122329873994']"
242010100220798757,Mourad,ZEKRI,M,2010-10-02,24,B-,Aucun,2,"['241980100434678419', '041999122329873994']"
242012082868639872,Fatiha,ZEKRI,F,2012-08-28,24,B+,Aucun,2,"['241980100434678419', '041999122329873994']"
302019031525904981,Zinedine,ZITOUNI,M,2019-03-15,30,O-,Aucun,2,"['301993051202527440', '491982012854280153']"
302020081351976726,Djibril,ZITOUNI,M,2020-08-13,30,B+,Aucun,2,"['301993051202527440', '491982012854280153']"
302020110514678000,Ouiza,ZITOUNI,F,2020-11-05,30,B-,Aucun,2,"['301993051202527440', '491982012854280153']"
052001012440178068,Amirouche,KHALDI,M,2001-01-24,5,A+,Étudiant,2,"['051975092262842733', '581981042680408351']"
052012060426964873,Kawthar,KHALDI,F,2012-06-04,5,B+,Aucun,2,"['051975092262842733', '581981042680408351']"
212008080282244113,Lamia,LAICHI,F,2008-08-02,21,B-,Étudiant,2,"['211980102405630548', '451971020244165275']"
212013050402008328,Zinedine,LAICHI,M,2013-05-04,21,O-,Aucun,2,"['211980102405630548', '451971020244165275']"
032018051110485968,Rania,BOURAS,F,2018-05-11,3,O+,Aucun,2,"['031980111311853851', '251958051393305541']"
032020070199398408,Celia,BOURAS,F,2020-07-01,3,B-,Aucun,2,"['031980111311853851', '251958051393305541']"
032020070618277595,Zakaria,BOURAS,M,2020-07-06,3,B-,Aucun,2,"['031980111311853851', '251958051393305541']"
462001051241589969,Riyad,TOUATI,M,2001-05-12,46,O-,Étudiant,2,"['461969020457327474', '461968082594321197']"
462009120659954358,Yamna,TOUATI,F,2009-12-06,46,B-,Aucun,2,"['461969020457327474', '461968082594321197']"
462009122812657637,Ania,TOUATI,F,2009-12-28,46,O-,Aucun,2,"['461969020457327474', '461968082594321197']"
462009123103539229,Rafik,TOUATI,M,2009-12-31,46,O-,Aucun,2,"['461969020457327474', '461968082594321197']"
132009122528496130,Lounes,ZEMMOURI,M,2009-12-25,13,AB-,Aucun,2,"['131990041730951368', '371975033068068221']"
132009122556613484,Ilyès,ZEMMOURI,M,2009-12-25,13,B-,Aucun,2,"['131990041730951368', '371975033068068221']"
401995050559344803,Aziz,HAMIDI,M,1995-05-05,40,A-,Fonctionnaire,2,"['401969011537494553', '401968071068699415']"
402006060937658323,Samara,HAMIDI,F,2006-06-09,40,AB-,Étudiant,2,"['401969011537494553', '401968071068699415']"
512002120687604348,Aziz,HOUCH,M,2002-12-06,51,O-,Étudiant,2,"['511983092660407737', '031972042169890641']"
512014101209462270,Riad,HOUCH,M,2014-10-12,51,O-,Aucun,2,"['511983092660407737', '031972042169890641']"
512018081503222677,Ouiza,HOUCH,F,2018-08-15,51,O+,Aucun,2,"['511983092660407737', '031972042169890641']"
492016041762910868,Katia,DAHMANI,F,2016-04-17,49,A-,Aucun,2,"['491996102335389566', '491997051514239306']"
492019013175961685,Ibtissem,DAHMANI,F,2019-01-31,49,O-,Aucun,2,"['491996102335389566', '491997051514239306']"
492020100237916189,Firas,DAHMANI,M,2020-10-02,49,O-,Aucun,2,"['491996102335389566', '491997051514239306']"
442012092225899216,Mazouzi,TOUMI,M,2012-09-22,44,A-,Aucun,2,"['441983062025226234', '441984020151208984']"
442013082685619050,Dihia,TOUMI,F,2013-08-26,44,O-,Aucun,2,"['441983062025226234', '441984020151208984']"
532004070631716869,Leïla,CHERIF,F,2004-07-06,53,AB-,Étudiant,2,"['531985101167447354', '151962091401742201']"
532008122229663838,Soumia,CHERIF,F,2008-12-22,53,A-,Étudiant,2,"['531985101167447354', '151962091401742201']"
532015092022852780,Anissa,CHERIF,F,2015-09-20,53,A-,Aucun,2,"['531985101167447354', '151962091401742201']"
532017032169184148,Fahima,CHERIF,F,2017-03-21,53,B-,Aucun,2,"['531985101167447354', '151962091401742201']"
302004060144297090,Yamina,DAHMANI,F,2004-06-01,30,B-,Étudiant,2,"['301974031024666967', '121963060618296648']"
302009102302144679,Madjid,DAHMANI,M,2009-10-23,30,B-,Aucun,2,"['301974031024666967', '121963060618296648']"
302011070737191839,Omar,DAHMANI,M,2011-07-07,30,B-,Aucun,2,"['301974031024666967', '121963060618296648']"
302014090106931910,Salah,DAHMANI,M,2014-09-01,30,B-,Aucun,2,"['301974031024666967', '121963060618296648']"
332019022757437030,Nadir,MESSAOUDI,M,2019-02-27,33,O-,Aucun,2,"['331991060466510171', '141988111785473688']"
332020091328282971,Ines,MESSAOUDI,F,2020-09-13,33,B-,Aucun,2,"['331991060466510171', '141988111785473688']"
332020092842049288,Zinedine,MESSAOUDI,M,2020-09-28,33,B-,Aucun,2,"['331991060466510171', '141988111785473688']"
102006081038262893,Fethi,MADJER,M,2006-08-10,10,A+,Étudiant,2,"['101981110117285830', '101980102846762154']"
102020090376147530,Salima,MADJER,F,2020-09-03,10,B-,Aucun,2,"['101981110117285830', '101980102846762154']"
302001051413021570,Issam,DAHMANI,M,2001-05-14,30,A-,Étudiant,2,"['301976020885879995', '571977092034700814']"
302014072635578111,Hacen,DAHMANI,M,2014-07-26,30,B-,Aucun,2,"['301976020885879995', '571977092034700814']"
302016040254874896,Zohir,DAHMANI,M,2016-04-02,30,B-,Aucun,2,"['301976020885879995', '571977092034700814']"
521999041765228379,Yasmina,SAIDI,F,1999-04-17,52,A-,Étudiant,2,"['521974062803284203', '411980071013604751']"
522010090234033342,Melissa,SAIDI,F,2010-09-02,52,A-,Aucun,2,"['521974062803284203', '411980071013604751']"
522012080509349369,Naim,SAIDI,M,2012-08-05,52,O-,Aucun,2,"['521974062803284203', '411980071013604751']"
522001021859436670,Anwar,SADAOUI,M,2001-02-18,52,AB-,Étudiant,2,"['521981071591923962', '461985041635191021']"
522020092071733542,Islem,SADAOUI,M,2020-09-20,52,A-,Aucun,2,"['521981071591923962', '461985041635191021']"
522020120156102842,Louiza,SADAOUI,F,2020-12-01,52,AB+,Aucun,2,"['521981071591923962', '461985041635191021']"
341988021149770344,Omar,BOURAS,M,1988-02-11,34,B+,Étudiant,2,"['341967080836711339', '331991050344266391']"
342007010622602495,Marouane,BOURAS,M,2007-01-06,34,A+,Étudiant,2,"['341967080836711339', '331991050344266391']"
342007111189434280,Leïla,BOURAS,F,2007-11-11,34,B-,Étudiant,2,"['341967080836711339', '331991050344266391']"
342007121571654052,Ouiza,BOURAS,F,2007-12-15,34,B-,Étudiant,2,"['341967080836711339', '331991050344266391']"
402020052764892950,Amira,BRAHIMI,F,2020-05-27,40,O-,Aucun,2,"['401993080914768752', '241958030257525780']"
402020100218684043,Lamia,BRAHIMI,F,2020-10-02,40,A-,Aucun,2,"['401993080914768752', '241958030257525780']"
552004110218878515,Zoulikha,ABOUNE,F,2004-11-02,55,O-,Étudiant,2,"['551985122017702671', '061973020170710334']"
552013112889984980,Hocine,ABOUNE,M,2013-11-28,55,B-,Aucun,2,"['551985122017702671', '061973020170710334']"
132018020801689361,Lotfi,HOUARI,M,2018-02-08,13,B-,Aucun,2,"['131994030833001348', '131994030691286248']"
132019112187917244,Ouarda,HOUARI,F,2019-11-21,13,O-,Aucun,2,"['131994030833001348', '131994030691286248']"
132020103014136887,Dina,HOUARI,F,2020-10-30,13,O-,Aucun,2,"['131994030833001348', '131994030691286248']"
031997100242026158,Asma,SAADI,F,1997-10-02,3,A-,Étudiant,2,"['031973060742405501', '021982042758133830']"
031999030159850190,Houda,SAADI,F,1999-03-01,3,AB-,Étudiant,2,"['031973060742405501', '021982042758133830']"
032008112764886927,Aziza,SAADI,F,2008-11-27,3,B-,Étudiant,2,"['031973060742405501', '021982042758133830']"
462003112486798752,Hanane,BOUZIANE,F,2003-11-24,46,B-,Étudiant,2,"['461974031923132714', '231958112207639001']"
462013012992756733,Mazouzi,BOUZIANE,M,2013-01-29,46,B-,Aucun,2,"['461974031923132714', '231958112207639001']"
431990062172554946,Mayas,HOUARI,M,1990-06-21,43,A-,Chauffeur routier,2,"['431970081573102687', '151986112457812715']"
431999070314062552,Teyeb,HOUARI,M,1999-07-03,43,A-,Étudiant,2,"['431970081573102687', '151986112457812715']"
432010040271389536,Lamia,HOUARI,F,2010-04-02,43,A+,Aucun,2,"['431970081573102687', '151986112457812715']"
432010122940231246,Farah,HOUARI,F,2010-12-29,43,A+,Aucun,2,"['431970081573102687', '151986112457812715']"
431992071059960914,Rania,HOUCH,F,1992-07-10,43,O-,Vendeuse,2,"['431963022138009846', '201961111147517826']"
431994041177797281,Salima,HOUCH,F,1994-04-11,43,A-,Vendeuse,2,"['431963022138009846', '201961111147517826']"
432001022019916048,Amrane,HOUCH,M,2001-02-20,43,O+,Étudiant,2,"['431963022138009846', '201961111147517826']"
272019052607302440,Omar,TALEB,M,2019-05-26,27,A-,Aucun,2,"['271993020351362671', '101990050875074520']"
272020061751848865,Amina,TALEB,F,2020-06-17,27,O-,Aucun,2,"['271993020351362671', '101990050875074520']"
272020121247102791,Celia,TALEB,F,2020-12-12,27,A-,Aucun,2,"['271993020351362671', '101990050875074520']"
272020121874114633,Amina,TALEB,F,2020-12-18,27,A-,Aucun,2,"['271993020351362671', '101990050875074520']"
521990052446798149,Hassan,BERKANI,M,1990-05-24,52,B-,Artisan,2,"['521965092527553795', '521967050802370562']"
521999092677711549,Sana,BERKANI,F,1999-09-26,52,B-,Étudiant,2,"['521965092527553795', '521967050802370562']"
522001090538635108,Safouane,BERKANI,M,2001-09-05,52,B-,Étudiant,2,"['521965092527553795', '521967050802370562']"
272006082438341782,Karima,HADDAD,F,2006-08-24,27,A-,Étudiant,2,"['271979072830915545', '581967111707504016']"
272011050821134925,Nourhan,HADDAD,F,2011-05-08,27,A-,Aucun,2,"['271979072830915545', '581967111707504016']"
272018061338291397,Omar,HADDAD,M,2018-06-13,27,O-,Aucun,2,"['271979072830915545', '581967111707504016']"
272019092252508509,Yasmina,HADDAD,F,2019-09-22,27,A-,Aucun,2,"['271979072830915545', '581967111707504016']"
081993010173547561,Khadija,MADJER,F,1993-01-01,8,A-,Vendeuse,2,"['081967100409328792', '211981080246946137']"
081993110675087863,Bilel,MADJER,M,1993-11-06,8,B-,Étudiant,2,"['081967100409328792', '211981080246946137']"
081997011875096590,Asma,MADJER,F,1997-01-18,8,A-,Étudiant,2,"['081967100409328792', '211981080246946137']"
082005120105936667,Bilel,MADJER,M,2005-12-01,8,A-,Étudiant,2,"['081967100409328792', '211981080246946137']"
311989010289832351,Nafaa,SALHI,M,1989-01-02,31,O-,Étudiant,2,"['311971042504989103', '441990113061130053']"
311998070658914086,Bachir,SALHI,M,1998-07-06,31,O-,Étudiant,2,"['311971042504989103', '441990113061130053']"
312009032616726845,Aïcha,SALHI,F,2009-03-26,31,O-,Aucun,2,"['311971042504989103', '441990113061130053']"
312011123115414054,Kheira,SALHI,F,2011-12-31,31,O-,Aucun,2,"['311971042504989103', '441990113061130053']"
182013042453573074,Mokhtar,ZEMMOURI,M,2013-04-24,18,O-,Aucun,2,"['181974083180367447', '421996100207836751']"
182014032455037663,Mourad,ZEMMOURI,M,2014-03-24,18,O-,Aucun,2,"['181974083180367447', '421996100207836751']"
182014122354676809,Mokhtar,ZEMMOURI,M,2014-12-23,18,O+,Aucun,2,"['181974083180367447', '421996100207836751']"
031998111079895832,Redouane,BOURAS,M,1998-11-10,3,AB-,Étudiant,2,"['031979112148490115', '051979111773540239']"
032013092301388757,Majda,BOURAS,F,2013-09-23,3,B-,Aucun,2,"['031979112148490115', '051979111773540239']"
032017122345902175,Said,BOURAS,M,2017-12-23,3,B-,Aucun,2,"['031979112148490115', '051979111773540239']"
032019072300287300,Nassima,BOURAS,F,2019-07-23,3,B-,Aucun,2,"['031979112148490115', '051979111773540239']"
452001050460338683,Amel,BOULEMALI,F,2001-05-04,45,B+,Étudiant,2,"['451974012497404825', '421974020610951164']"
452009083199744374,Mazouzi,BOULEMALI,M,2009-08-31,45,A+,Aucun,2,"['451974012497404825', '421974020610951164']"
452013102648008360,Melissa,BOULEMALI,F,2013-10-26,45,AB-,Aucun,2,"['451974012497404825', '421974020610951164']"
452014122554790810,Islem,BOULEMALI,M,2014-12-25,45,AB+,Aucun,2,"['451974012497404825', '421974020610951164']"
571990081620904073,Hassan,AIT BACHIR,M,1990-08-16,57,O+,Maçon,2,"['571952061603254338', '361985090537739222']"
571992030967771673,Aziza,AIT BACHIR,F,1992-03-09,57,B+,Commerçant,2,"['571952061603254338', '361985090537739222']"
472006051565689291,Ilhem,TOUATI,F,2006-05-15,47,B-,Étudiant,2,"['471966021567129954', '241957081780989206']"
472006053120267354,Boukhalfa,TOUATI,M,2006-05-31,47,AB-,Étudiant,2,"['471966021567129954', '241957081780989206']"
102010041527730558,Bouchra,MOUSSAOUI,F,2010-04-15,10,O+,Aucun,2,"['101988071290152875', '101989101332049854']"
102011032516503419,Islam,MOUSSAOUI,M,2011-03-25,10,O+,Aucun,2,"['101988071290152875', '101989101332049854']"
102015101472411566,Ouardia,MOUSSAOUI,F,2015-10-14,10,O+,Aucun,2,"['101988071290152875', '101989101332049854']"
392016111024228241,Zahia,ABED,F,2016-11-10,39,B-,Aucun,2,"['391983110681580601', '461971090680151375']"
392019021762556961,Amrane,ABED,M,2019-02-17,39,O-,Aucun,2,"['391983110681580601', '461971090680151375']"
442019071441546926,Sarah,MADJER,F,2019-07-14,44,O-,Aucun,2,"['441984120524404302', '441982111985776367']"
442020061528916465,Zohra,MADJER,F,2020-06-15,44,B-,Aucun,2,"['441984120524404302', '441982111985776367']"
292014071370558543,Wahid,SAIDI,M,2014-07-13,29,O-,Aucun,2,"['291993111906341459', '231988012425185475']"
292020033037332479,Chahinez,SAIDI,F,2020-03-30,29,B-,Aucun,2,"['291993111906341459', '231988012425185475']"
292020122942191669,Aziza,SAIDI,F,2020-12-29,29,O-,Aucun,2,"['291993111906341459', '231988012425185475']"
451991060805327951,Brahim,HAMKACEM,M,1991-06-08,45,B-,Étudiant,2,"['451971020334621418', '451970031428158768']"
451992042803427757,Faycel,HAMKACEM,M,1992-04-28,45,O+,Maçon,2,"['451971020334621418', '451970031428158768']"
572010022128519918,Djamel,REHMOUN,M,2010-02-21,57,A-,Aucun,2,"['571978052038120552', '231976101868011466']"
572016070211941527,Madjid,REHMOUN,M,2016-07-02,57,A-,Aucun,2,"['571978052038120552', '231976101868011466']"
572018100201168040,Amira,REHMOUN,F,2018-10-02,57,O-,Aucun,2,"['571978052038120552', '231976101868011466']"
572018102058407656,Salma,REHMOUN,F,2018-10-20,57,O-,Aucun,2,"['571978052038120552', '231976101868011466']"
321994040302919758,Zahia,MERZOUK,F,1994-04-03,32,O-,Couturière,2,"['321971092857473480', '251972051998575744']"
322000102062539420,Mustapha,MERZOUK,M,2000-10-20,32,O-,Étudiant,2,"['321971092857473480', '251972051998575744']"
322006041425918916,Azzedine,MERZOUK,M,2006-04-14,32,O-,Étudiant,2,"['321971092857473480', '251972051998575744']"
231982090627375874,Imane,TOUMI,F,1982-09-06,23,B-,Femme au foyer,2,"['231964122905157060', '181977052245556455']"
231996030360058244,Houda,TOUMI,F,1996-03-03,23,B-,Chômeur,2,"['231964122905157060', '181977052245556455']"
231998111124149561,Djibril,TOUMI,M,1998-11-11,23,B-,Étudiant,2,"['231964122905157060', '181977052245556455']"
232000032527141098,Rachelle,TOUMI,F,2000-03-25,23,A-,Étudiant,2,"['231964122905157060', '181977052245556455']"
421996112457664921,Kamilia,MOKHTARI,F,1996-11-24,42,B-,Comptable,2,"['421971121547035705', '581997122230998838']"
422006101823390833,Wafa,MOKHTARI,F,2006-10-18,42,B-,Étudiant,2,"['421971121547035705', '581997122230998838']"
422007110332186917,Salma,MOKHTARI,F,2007-11-03,42,B-,Étudiant,2,"['421971121547035705', '581997122230998838']"
422009050860790042,Nawel,MOKHTARI,F,2009-05-08,42,AB-,Aucun,2,"['421971121547035705', '581997122230998838']"
512013102496736026,Brahim,HOUCH,M,2013-10-24,51,B-,Aucun,2,"['511995070246641396', '181971042459959626']"
512017103102293947,Hind,HOUCH,F,2017-10-31,51,O-,Aucun,2,"['511995070246641396', '181971042459959626']"
512020060611522070,Iskander,HOUCH,M,2020-06-06,51,B-,Aucun,2,"['511995070246641396', '181971042459959626']"
512020101027247263,Mbarka,HOUCH,F,2020-10-10,51,O-,Aucun,2,"['511995070246641396', '181971042459959626']"
011984080324338389,Boukhalfa,BELHADI,M,1984-08-03,1,AB-,Spécialiste IT,2,"['011954111562839079', '281987041554176107']"
011989122614746677,Hassan,BELHADI,M,1989-12-26,1,AB-,Étudiant,2,"['011954111562839079', '281987041554176107']"
322010031449062487,Reda,HADJI,M,2010-03-14,32,A-,Aucun,2,"['321984040548382290', '361970031749268773']"
322020110901525269,Hichem,HADJI,M,2020-11-09,32,A-,Aucun,2,"['321984040548382290', '361970031749268773']"
322020112178631198,Zoulikha,HADJI,F,2020-11-21,32,A-,Aucun,2,"['321984040548382290', '361970031749268773']"
322020120716905697,Salima,HADJI,F,2020-12-07,32,O-,Aucun,2,"['321984040548382290', '361970031749268773']"
341988122529773034,Ali,CHERIF,M,1988-12-25,34,B-,Fonctionnaire,2,"['341970121785607584', '251978021449917387']"
341998111687022576,Lyes,CHERIF,M,1998-11-16,34,AB-,Étudiant,2,"['341970121785607584', '251978021449917387']"
342002022263517228,Younes,CHERIF,M,2002-02-22,34,A-,Étudiant,2,"['341970121785607584', '251978021449917387']"
072007070255747792,Hana,BANALI,F,2007-07-02,7,O-,Étudiant,2,"['071988091769443014', '201979061264812179']"
072016091249493850,Akli,BANALI,M,2016-09-12,7,B-,Aucun,2,"['071988091769443014', '201979061264812179']"
072019013106293821,Sofia,BANALI,F,2019-01-31,7,B-,Aucun,2,"['071988091769443014', '201979061264812179']"
011994072336839401,Nadjib,MESSAOUDI,M,1994-07-23,1,AB-,Pompier,2,"['011976080676758666', '091994042705559838']"
011998020689431149,Amina,MESSAOUDI,F,1998-02-06,1,AB-,Chômeur,2,"['011976080676758666', '091994042705559838']"
012011111646737786,Anwar,MESSAOUDI,M,2011-11-16,1,A-,Aucun,2,"['011976080676758666', '091994042705559838']"
022019091352359998,Sabiha,HOUARI,F,2019-09-13,2,A+,Aucun,2,"['021990062614479707', '321993081825626120']"
022020103126806421,Ghenima,HOUARI,F,2020-10-31,2,O+,Aucun,2,"['021990062614479707', '321993081825626120']"
022020120129464564,Zahra,HOUARI,F,2020-12-01,2,O+,Aucun,2,"['021990062614479707', '321993081825626120']"
022020122627771257,Boukhalfa,HOUARI,M,2020-12-26,2,O+,Aucun,2,"['021990062614479707', '321993081825626120']"
221996060890020443,Wassim,TALEB,M,1996-06-08,22,O-,Étudiant,2,"['221977010451678136', '401979081246574714']"
222008030303669185,Amirouche,TALEB,M,2008-03-03,22,B-,Étudiant,2,"['221977010451678136', '401979081246574714']"
222014010219111291,Ilham,TALEB,F,2014-01-02,22,O-,Aucun,2,"['221977010451678136', '401979081246574714']"
222017052882302431,Youssef,TALEB,M,2017-05-28,22,A-,Aucun,2,"['221977010451678136', '401979081246574714']"
402012031606154698,Walid,BRAHIMI,M,2012-03-16,40,B-,Aucun,2,"['401988020272230607', '441982071360175923']"
402013092028906847,Kader,BRAHIMI,M,2013-09-20,40,B+,Aucun,2,"['401988020272230607', '441982071360175923']"
402020031870784457,Zoubir,BRAHIMI,M,2020-03-18,40,B-,Aucun,2,"['401988020272230607', '441982071360175923']"
011985031000380475,Hanin,BELHADI,M,1985-03-10,1,O+,Ingénieur,2,"['011965012573184198', '331985090729904507']"
011986012603585019,Dina,BELHADI,F,1986-01-26,1,A+,Étudiant,2,"['011965012573184198', '331985090729904507']"
011994061114210021,Anwar,BELHADI,M,1994-06-11,1,A-,Chômeur,2,"['011965012573184198', '331985090729904507']"
012001091511693589,Racim,BELHADI,M,2001-09-15,1,A+,Étudiant,2,"['011965012573184198', '331985090729904507']"
291995091262487306,Dahbia,SMAILI,F,1995-09-12,29,B-,Chômeur,2,"['291968101739135424', '151989022814956160']"
292005080480498241,Hana,SMAILI,F,2005-08-04,29,A+,Étudiant,2,"['291968101739135424', '151989022814956160']"
292008101968735132,Amer,SMAILI,M,2008-10-19,29,B-,Étudiant,2,"['291968101739135424', '151989022814956160']"
292008121884802094,Rachelle,SMAILI,F,2008-12-18,29,AB+,Étudiant,2,"['291968101739135424', '151989022814956160']"
012018091382639032,Terkia,KADRI,F,2018-09-13,1,AB-,Aucun,2,"['011982082381050486', '131973050311018884']"
012019080391713664,Bilel,KADRI,M,2019-08-03,1,AB-,Aucun,2,"['011982082381050486', '131973050311018884']"
012020112910427644,Chahrazed,KADRI,F,2020-11-29,1,A-,Aucun,2,"['011982082381050486', '131973050311018884']"
092014020488944328,Ramy,SADAOUI,M,2014-02-04,9,A+,Aucun,2,"['091981020239487477', '331992041780118160']"
092017072043507324,Sofia,SADAOUI,F,2017-07-20,9,O+,Aucun,2,"['091981020239487477', '331992041780118160']"
092019021178697830,Yassine,SADAOUI,M,2019-02-11,9,A+,Aucun,2,"['091981020239487477', '331992041780118160']"
292011042832070732,Zakia,FALEK,F,2011-04-28,29,A-,Aucun,2,"['291993091496080249', '291992072428769517']"
292017022664689560,Brahim,FALEK,M,2017-02-26,29,AB-,Aucun,2,"['291993091496080249', '291992072428769517']"
292018061613003688,Zira,FALEK,F,2018-06-16,29,AB-,Aucun,2,"['291993091496080249', '291992072428769517']"
372010050678996218,Yassine,KHADIR,M,2010-05-06,37,O+,Aucun,2,"['371970020455321647', '371968120210495386']"
372010112807681960,Dallal,KHADIR,F,2010-11-28,37,A+,Aucun,2,"['371970020455321647', '371968120210495386']"
372010120859716268,Ismail,KHADIR,M,2010-12-08,37,A+,Aucun,2,"['371970020455321647', '371968120210495386']"
372010122611844350,Lynda,KHADIR,F,2010-12-26,37,A-,Aucun,2,"['371970020455321647', '371968120210495386']"
251994061586981972,Majda,MOKHTARI,F,1994-06-15,25,A-,Chômeur,2,"['251957081012115002', '271975021841938979']"
251995062806976951,Lamia,MOKHTARI,F,1995-06-28,25,O-,Artisane,2,"['251957081012115002', '271975021841938979']"
381999100281920428,Mokhtar,SMAILI,M,1999-10-02,38,A+,Étudiant,2,"['381979010862818004', '191969030658267289']"
382003063088701681,Slimane,SMAILI,M,2003-06-30,38,B+,Étudiant,2,"['381979010862818004', '191969030658267289']"
382015122485225643,Ghiles,SMAILI,M,2015-12-24,38,A-,Aucun,2,"['381979010862818004', '191969030658267289']"
382018101309785939,Naima,SMAILI,F,2018-10-13,38,AB+,Aucun,2,"['381979010862818004', '191969030658267289']"
201995092128701568,Mazouzi,MOUSSAOUI,M,1995-09-21,20,O-,Chômeur,2,"['201974032764982805', '361989050392407196']"
202008052096822880,Mounira,MOUSSAOUI,F,2008-05-20,20,A-,Étudiant,2,"['201974032764982805', '361989050392407196']"
202009111515959417,Mounir,MOUSSAOUI,M,2009-11-15,20,A-,Aucun,2,"['201974032764982805', '361989050392407196']"
202010102032941832,Douaa,MOUSSAOUI,F,2010-10-20,20,A-,Aucun,2,"['201974032764982805', '361989050392407196']"
191995022222434301,Nour,BOURAS,F,1995-02-22,19,B-,Chômeur,2,"['191970050671231963', '191971070575555686']"
